ticker,price,change,volume
STVN,17.48,-0.37%,33,859
STUB,11.52,-1.41%,1,040,710
STTK,5.14,3.92%,123,258
STOK,31.33,1.08%,149,213
STNE,10.82,2.13%,530,540
STLA,6.40,0.95%,4,909,279
STGW,6.68,-0.37%,143,763
STEP,44.91,-0.64%,112,431
STAG,38.31,1.35%,152,336
STAA,28.44,-2.34%,82,725
SSYS,8.85,-0.73%,152,921
SSRM,30.17,-2.54%,688,322
SSMR,13.20,-3.58%,9,181
SSL,11.31,5.06%,718,888
SRTA,5.78,-1.62%,298,400
SRRK,49.25,4.06%,122,462
SRPT,17.76,1.31%,351,684
